match_id,competition,season,match_date,team,player,minute,second,period,shot_x,shot_y,goal,outcome,body_part,shot_type,technique,play_pattern,set_piece,open_play,penalty,free_kick,one_on_one,first_time,open_goal,aerial_won,follows_dribble,assisted,assist_type,assist_cross,assist_through_ball,assist_cutback,statsbomb_xg
3930162,UEFA Euro,2024,2024-06-16,Slovenia,Žan Karničnik,90,1,2,90.2,57.0,0,Off T,Right Foot,Open Play,Normal,From Throw In,False,True,False,False,False,True,False,False,False,True,pass,False,False,False,0.0077642933
3930163,UEFA Euro,2024,2024-06-16,England,Jude Bellingham,12,11,1,113.4,39.5,1,Goal,Head,Open Play,Normal,From Throw In,False,True,False,False,False,False,False,True,False,False,,False,False,False,0.28910747
3930163,UEFA Euro,2024,2024-06-16,England,Trent Alexander-Arnold,18,4,1,95.8,51.0,0,Off T,Right Foot,Open Play,Half Volley,Regular Play,False,True,False,False,False,False,False,False,False,True,pass,False,False,False,0.025817266
3930163,UEFA Euro,2024,2024-06-16,Serbia,Aleksandar Mitrović,19,40,1,103.0,47.3,0,Off T,Right Foot,Open Play,Normal,Regular Play,False,True,False,False,False,False,False,False,False,True,pass,False,False,False,0.09554446
3930163,UEFA Euro,2024,2024-06-16,Serbia,Dušan Vlahović,22,39,1,98.9,46.6,0,Blocked,Left Foot,Open Play,Normal,From Goal Kick,False,True,False,False,False,False,False,False,False,True,pass,False,False,False,0.037229445
3930163,UEFA Euro,2024,2024-06-16,England,Trent Alexander-Arnold,29,49,1,92.2,46.3,0,Blocked,Right Foot,Free Kick,Normal,From Free Kick,True,False,False,True,False,False,False,False,False,False,,False,False,False,0.05354343
3930163,UEFA Euro,2024,2024-06-16,England,Trent Alexander-Arnold,55,46,2,90.8,50.6,0,Saved,Right Foot,Open Play,Normal,From Free Kick,True,False,False,False,False,False,False,False,False,True,pass,False,False,False,0.023010701
3930163,UEFA Euro,2024,2024-06-16,England,Harry Kane,76,20,2,114.8,36.2,0,Saved to Post,Head,Open Play,Normal,From Free Kick,True,False,False,False,False,False,False,True,False,True,cross,True,False,False,0.16733526
3930163,UEFA Euro,2024,2024-06-16,Serbia,Dušan Vlahović,81,37,2,96.9,32.1,0,Saved,Left Foot,Open Play,Normal,From Free Kick,True,False,False,False,False,False,False,False,False,False,,False,False,False,0.045151852
3930163,UEFA Euro,2024,2024-06-16,Serbia,Veljko Birmančević,82,17,2,98.1,35.4,0,Blocked,Right Foot,Open Play,Half Volley,From Corner,True,False,False,False,False,True,False,False,False,False,,False,False,False,0.033204958
3930163,UEFA Euro,2024,2024-06-16,Serbia,Sergej Milinković-Savić,88,17,2,89.8,27.7,0,Off T,Right Foot,Open Play,Normal,From Throw In,False,True,False,False,False,False,False,False,False,True,pass,False,False,False,0.01536182
3930163,UEFA Euro,2024,2024-06-16,Serbia,Ivan Ilić,92,35,2,90.5,30.5,0,Blocked,Left Foot,Open Play,Normal,From Throw In,False,True,False,False,False,False,False,False,False,True,pass,False,False,False,0.02291271
3930164,UEFA Euro,2024,2024-06-17,Belgium,Kevin De Bruyne,2,12,1,107.4,41.5,0,Wayward,Left Foot,Open Play,Half Volley,Regular Play,False,True,False,False,False,True,False,False,False,True,pass,False,False,False,0.14977165
3930164,UEFA Euro,2024,2024-06-17,Belgium,Romelu Lukaku Menama,2,13,1,114.4,38.1,0,Saved,Right Foot,Open Play,Half Volley,Regular Play,False,True,False,False,True,False,False,False,False,False,,False,False,False,0.54738164
3930164,UEFA Euro,2024,2024-06-17,Slovakia,Juraj Kucka,6,3,1,105.4,32.4,0,Saved,Right Foot,Open Play,Normal,Regular Play,False,True,False,False,False,True,False,False,False,True,pass,False,False,False,0.16258486
3930164,UEFA Euro,2024,2024-06-17,Slovakia,Ivan Schranz,6,5,1,116.3,28.9,1,Goal,Right Foot,Open Play,Volley,Regular Play,False,True,False,False,False,True,False,False,False,False,,False,False,False,0.06667144
3930164,UEFA Euro,2024,2024-06-17,Belgium,Jeremy Doku,15,1,1,106.4,57.6,0,Blocked,Left Foot,Open Play,Normal,From Keeper,False,True,False,False,False,False,False,False,False,True,pass,False,False,False,0.027797548
3930164,UEFA Euro,2024,2024-06-17,Belgium,Leandro Trossard,20,6,1,91.7,24.9,0,Off T,Right Foot,Open Play,Half Volley,Regular Play,False,True,False,False,False,False,False,False,False,False,,False,False,False,0.028659014
3930164,UEFA Euro,2024,2024-06-17,Slovakia,Róbert Boženík,22,34,1,102.7,49.3,0,Blocked,Right Foot,Open Play,Half Volley,Regular Play,False,True,False,False,False,False,False,False,False,False,,False,False,False,0.04691546
3930164,UEFA Euro,2024,2024-06-17,Slovakia,Róbert Boženík,30,37,1,99.8,38.5,0,Saved,Right Foot,Open Play,Normal,From Throw In,False,True,False,False,False,False,False,False,False,True,pass,False,False,False,0.064620696
3930164,UEFA Euro,2024,2024-06-17,Belgium,Leandro Trossard,31,57,1,99.4,31.0,0,Blocked,Right Foot,Open Play,Normal,From Keeper,False,True,False,False,False,False,False,False,False,False,,False,False,False,0.039659355
3930164,UEFA Euro,2024,2024-06-17,Belgium,Amadou Onana,35,15,1,112.7,41.8,0,Saved,Head,Open Play,Normal,From Corner,True,False,False,False,False,False,False,True,False,True,pass,False,False,False,0.11087667
3930164,UEFA Euro,2024,2024-06-17,Slovakia,Lukáš Haraslín,39,19,1,103.8,38.0,0,Saved,Right Foot,Open Play,Volley,Regular Play,False,True,False,False,False,True,False,False,False,True,cross,True,False,False,0.100932
3930164,UEFA Euro,2024,2024-06-17,Slovakia,Lukáš Haraslín,46,42,2,100.0,24.7,0,Off T,Right Foot,Open Play,Normal,Regular Play,False,True,False,False,False,False,False,False,False,True,pass,False,False,False,0.02820586
3930164,UEFA Euro,2024,2024-06-17,Slovakia,Juraj Kucka,47,23,1,115.7,49.2,0,Off T,Head,Open Play,Normal,From Corner,True,False,False,False,False,False,False,False,False,True,cross,True,False,False,0.06432098
3930164,UEFA Euro,2024,2024-06-17,Slovakia,Denis Vavro,51,25,2,79.8,40.3,0,Off T,Right Foot,Open Play,Normal,From Throw In,False,True,False,False,False,False,False,False,False,True,pass,False,False,False,0.0061508114
3930164,UEFA Euro,2024,2024-06-17,Belgium,Romelu Lukaku Menama,54,56,2,110.7,53.2,0,Saved,Right Foot,Open Play,Normal,From Throw In,False,True,False,False,False,False,False,False,False,True,pass,False,False,False,0.09231648
3930164,UEFA Euro,2024,2024-06-17,Belgium,Leandro Trossard,58,21,2,99.9,47.5,0,Saved,Right Foot,Open Play,Normal,Regular Play,False,True,False,False,False,False,False,False,False,True,pass,False,False,False,0.09907409
3930164,UEFA Euro,2024,2024-06-17,Belgium,Yannick Ferreira Carrasco,60,35,2,109.8,39.3,0,Blocked,Left Foot,Open Play,Volley,From Corner,True,False,False,False,False,True,False,False,False,False,,False,False,False,0.10049267
3930164,UEFA Euro,2024,2024-06-17,Belgium,Romelu Lukaku Menama,60,59,2,114.8,49.2,0,Off T,Right Foot,Open Play,Volley,Regular Play,False,True,False,False,False,True,False,False,False,False,,False,False,False,0.08940556
3930164,UEFA Euro,2024,2024-06-17,Belgium,Johan Bakayoko,61,49,2,110.9,40.0,0,Blocked,Left Foot,Open Play,Half Volley,Regular Play,False,True,False,False,False,False,False,False,False,False,,False,False,False,0.195297
3930164,UEFA Euro,2024,2024-06-17,Belgium,Kevin De Bruyne,66,17,2,99.7,51.7,0,Blocked,Right Foot,Open Play,Normal,Regular Play,False,True,False,False,False,True,False,False,False,True,pass,False,False,False,0.03400005
3930164,UEFA Euro,2024,2024-06-17,Slovakia,David Strelec,75,59,2,111.6,44.8,0,Blocked,Right Foot,Open Play,Backheel,From Free Kick,True,False,False,False,False,True,False,False,False,True,cross,True,False,False,0.12313379
3930164,UEFA Euro,2024,2024-06-17,Slovakia,Juraj Kucka,77,52,2,97.5,49.6,0,Off T,Left Foot,Open Play,Normal,From Throw In,False,True,False,False,False,False,False,False,False,True,pass,False,False,False,0.047570586
3930164,UEFA Euro,2024,2024-06-17,Belgium,Yannick Ferreira Carrasco,79,19,2,98.6,35.1,0,Blocked,Right Foot,Open Play,Normal,From Throw In,False,True,False,False,False,False,False,False,False,True,pass,False,False,False,0.046634816
3930164,UEFA Euro,2024,2024-06-17,Belgium,Amadou Onana,79,55,2,108.7,35.8,0,Off T,Head,Open Play,Normal,From Corner,True,False,False,False,False,False,False,True,False,True,pass,False,False,False,0.034820676
3930164,UEFA Euro,2024,2024-06-17,Belgium,Johan Bakayoko,90,43,2,100.3,47.6,0,Off T,Left Foot,Open Play,Half Volley,From Corner,True,False,False,False,False,False,False,False,False,False,,False,False,False,0.030715866
3930164,UEFA Euro,2024,2024-06-17,Belgium,Kevin De Bruyne,92,46,2,109.4,52.0,0,Saved,Right Foot,Open Play,Normal,Regular Play,False,True,False,False,False,False,False,False,False,True,cross,True,False,False,0.123351954
3930165,UEFA Euro,2024,2024-06-17,France,Kylian Mbappé Lottin,7,58,1,109.4,25.8,0,Saved,Right Foot,Open Play,Normal,From Throw In,False,True,False,False,False,False,False,False,False,True,pass,False,False,False,0.08037747
3930165,UEFA Euro,2024,2024-06-17,France,Theo Bernard François Hernández,12,29,1,115.5,26.8,0,Wayward,Left Foot,Open Play,Normal,From Free Kick,True,False,False,False,False,True,False,False,False,True,pass,False,False,False,0.020863526
3930165,UEFA Euro,2024,2024-06-17,France,Antoine Griezmann,18,16,1,103.8,52.8,0,Blocked,Left Foot,Open Play,Normal,From Counter,False,True,False,False,False,False,False,False,False,True,pass,False,False,False,0.054649312
3930165,UEFA Euro,2024,2024-06-17,France,Marcus Thuram,18,54,1,115.3,47.9,0,Wayward,Head,Open Play,Normal,From Corner,True,False,False,False,False,False,False,True,False,True,pass,False,False,False,0.06899431
3930165,UEFA Euro,2024,2024-06-17,France,Kylian Mbappé Lottin,32,32,1,103.5,28.8,0,Blocked,Right Foot,Open Play,Normal,Regular Play,False,True,False,False,False,False,False,False,False,False,,False,False,False,0.048833035
3930165,UEFA Euro,2024,2024-06-17,Austria,Christoph Baumgartner,35,7,1,111.3,38.4,0,Saved,Right Foot,Open Play,Half Volley,Regular Play,False,True,False,False,False,True,False,False,False,True,through_ball,False,True,False,0.47129205
3930165,UEFA Euro,2024,2024-06-17,Austria,Kevin Danso,41,32,1,108.8,36.7,0,Wayward,Head,Open Play,Normal,From Corner,True,False,False,False,False,False,False,False,False,True,pass,False,False,False,0.037411693
3930165,UEFA Euro,2024,2024-06-17,Austria,Stefan Posch,47,41,2,95.2,54.1,0,Off T,Right Foot,Open Play,Normal,From Throw In,False,True,False,False,False,False,False,False,False,True,pass,False,False,False,0.021681927
3930165,UEFA Euro,2024,2024-06-17,France,Kylian Mbappé Lottin,54,33,2,103.9,37.9,0,Off T,Right Foot,Open Play,Normal,From Counter,False,True,False,False,False,False,False,False,False,False,,False,False,False,0.40426746
3930165,UEFA Euro,2024,2024-06-17,France,Ousmane Dembélé,63,44,2,101.6,58.4,0,Off T,Left Foot,Open Play,Normal,From Throw In,False,True,False,False,False,False,False,False,False,True,pass,False,False,False,0.01604397
3930165,UEFA Euro,2024,2024-06-17,France,Antoine Griezmann,65,51,2,114.1,41.1,0,Wayward,Right Foot,Open Play,Half Volley,Regular Play,False,True,False,False,False,True,True,False,False,True,cross,True,False,False,0.6972375
3930165,UEFA Euro,2024,2024-06-17,France,Jules Koundé,65,57,2,106.4,48.3,0,Blocked,Right Foot,Open Play,Normal,Regular Play,False,True,False,False,False,True,False,False,False,True,cross,True,False,True,0.07075118
3930165,UEFA Euro,2024,2024-06-17,France,Marcus Thuram,66,53,2,111.7,52.9,0,Saved,Right Foot,Open Play,Normal,Regular Play,False,True,False,False,False,True,False,False,False,True,pass,False,False,False,0.07894939
3930165,UEFA Euro,2024,2024-06-17,France,Marcus Thuram,72,16,2,103.4,28.8,0,Off T,Right Foot,Open Play,Normal,From Throw In,False,True,False,False,False,False,False,False,False,True,pass,False,False,False,0.04839009
3930165,UEFA Euro,2024,2024-06-17,Austria,Christoph Baumgartner,77,52,2,113.9,50.8,0,Saved,Right Foot,Open Play,Normal,From Free Kick,True,False,False,False,False,True,False,False,False,True,pass,False,False,False,0.1976641
3930165,UEFA Euro,2024,2024-06-17,France,Marcus Thuram,82,8,2,108.1,33.2,0,Saved,Left Foot,Open Play,Normal,Regular Play,False,True,False,False,False,True,False,False,False,True,cross,True,False,False,0.19990508
3930165,UEFA Euro,2024,2024-06-17,France,Kylian Mbappé Lottin,84,32,2,111.9,40.2,0,Blocked,Head,Open Play,Normal,From Free Kick,True,False,False,False,False,False,False,True,False,True,cross,True,False,False,0.080690145
3930165,UEFA Euro,2024,2024-06-17,Austria,Patrick Wimmer,91,11,2,111.8,53.1,0,Saved,Head,Open Play,Normal,From Throw In,False,True,False,False,False,False,False,True,False,True,pass,False,False,False,0.020267555
3930165,UEFA Euro,2024,2024-06-17,France,Marcus Thuram,94,35,2,101.2,26.4,0,Blocked,Right Foot,Open Play,Normal,From Free Kick,True,False,False,False,False,False,False,False,False,True,pass,False,False,False,0.034579307
3930166,UEFA Euro,2024,2024-06-18,Czech Republic,Pavel Šulc,3,39,1,103.0,33.9,0,Blocked,Right Foot,Open Play,Normal,From Goal Kick,False,True,False,False,False,False,False,False,False,True,pass,False,False,False,0.06054878
3930166,UEFA Euro,2024,2024-06-18,Portugal,Cristiano Ronaldo dos Santos Aveiro,7,30,1,108.6,40.1,0,Off T,Head,Open Play,Normal,Regular Play,False,True,False,False,False,False,False,False,False,True,pass,False,False,False,0.054354656
3930166,UEFA Euro,2024,2024-06-18,Portugal,Nuno Mendes,16,9,1,89.6,25.3,0,Off T,Left Foot,Open Play,Normal,Regular Play,False,True,False,False,False,False,False,False,False,True,pass,False,False,False,0.007152914
3930166,UEFA Euro,2024,2024-06-18,Portugal,Rúben Santos Gato Alves Dias,21,19,1,99.7,52.2,0,Blocked,Right Foot,Open Play,Normal,From Throw In,False,True,False,False,False,False,False,False,False,True,pass,False,False,False,0.03168744
3930166,UEFA Euro,2024,2024-06-18,Portugal,João Pedro Cavaco Cancelo,22,56,1,104.7,25.1,0,Blocked,Right Foot,Open Play,Normal,From Corner,True,False,False,False,False,False,False,False,False,True,pass,False,False,False,0.028342715
3930166,UEFA Euro,2024,2024-06-18,Portugal,Bruno Miguel Borges Fernandes,23,17,1,92.6,20.6,0,Blocked,Right Foot,Open Play,Normal,From Corner,True,False,False,False,False,False,False,False,False,True,pass,False,False,False,0.0055739963
3930166,UEFA Euro,2024,2024-06-18,Portugal,Cristiano Ronaldo dos Santos Aveiro,31,14,1,109.8,36.7,0,Saved,Left Foot,Open Play,Normal,Regular Play,False,True,False,False,False,True,False,False,False,True,through_ball,False,True,False,0.4916691
3930166,UEFA Euro,2024,2024-06-18,Portugal,Vitor Machado Ferreira,31,18,1,96.7,32.6,0,Saved,Right Foot,Open Play,Normal,Regular Play,False,True,False,False,False,False,False,False,False,False,,False,False,False,0.037158106
3930166,UEFA Euro,2024,2024-06-18,Portugal,Vitor Machado Ferreira,32,36,1,106.6,35.4,0,Blocked,Right Foot,Open Play,Normal,Regular Play,False,True,False,False,False,False,False,False,False,True,pass,False,False,False,0.15270437
3930166,UEFA Euro,2024,2024-06-18,Portugal,Cristiano Ronaldo dos Santos Aveiro,45,2,1,107.9,51.7,0,Saved,Left Foot,Open Play,Normal,From Corner,True,False,False,False,False,False,False,False,False,True,pass,False,False,False,0.07862081
3930166,UEFA Euro,2024,2024-06-18,Portugal,José Diogo Dalot Teixeira,45,57,2,99.2,55.7,0,Off T,Left Foot,Open Play,Normal,From Free Kick,True,False,False,False,False,False,False,False,False,True,pass,False,False,False,0.02290134
3930166,UEFA Euro,2024,2024-06-18,Portugal,Bernardo Mota Veiga de Carvalho e Silva,51,21,2,101.9,56.1,0,Off T,Left Foot,Open Play,Normal,From Free Kick,True,False,False,False,False,False,False,False,False,True,pass,False,False,False,0.032631624
3930166,UEFA Euro,2024,2024-06-18,Portugal,Cristiano Ronaldo dos Santos Aveiro,54,23,2,111.8,40.5,0,Blocked,Head,Open Play,Normal,From Throw In,False,True,False,False,False,False,False,True,False,True,cross,True,False,False,0.09138278
3930166,UEFA Euro,2024,2024-06-18,Portugal,Cristiano Ronaldo dos Santos Aveiro,57,41,2,92.3,38.0,0,Saved,Right Foot,Free Kick,Normal,From Free Kick,True,False,False,True,False,False,False,False,False,False,,False,False,False,0.05240551
3930166,UEFA Euro,2024,2024-06-18,Portugal,Rafael Alexandre Conceição Leão,59,9,2,107.9,20.4,0,Blocked,Right Foot,Open Play,Normal,From Corner,True,False,False,False,False,False,False,False,False,True,pass,False,False,False,0.008591539
3930166,UEFA Euro,2024,2024-06-18,Czech Republic,Mojmír Chytil,61,18,2,107.6,41.8,0,Wayward,Head,Open Play,Normal,From Goal Kick,False,True,False,False,False,False,False,True,False,True,cross,True,False,False,0.040316492
3930166,UEFA Euro,2024,2024-06-18,Czech Republic,Lukáš Provod,61,31,2,98.3,48.1,1,Goal,Right Foot,Open Play,Normal,From Goal Kick,False,True,False,False,False,True,False,False,False,True,pass,False,False,False,0.035857204
3930166,UEFA Euro,2024,2024-06-18,Portugal,Nuno Mendes,68,50,2,115.0,30.7,0,Saved,Head,Open Play,Normal,From Throw In,False,True,False,False,False,False,False,True,False,True,pass,False,False,False,0.045160558
3930166,UEFA Euro,2024,2024-06-18,Portugal,Bernardo Mota Veiga de Carvalho e Silva,71,53,2,108.9,25.4,0,Saved,Left Foot,Open Play,Normal,From Throw In,False,True,False,False,False,False,False,False,False,False,,False,False,False,0.067471
3930166,UEFA Euro,2024,2024-06-18,Portugal,Vitor Machado Ferreira,77,33,2,91.3,35.1,0,Saved,Right Foot,Open Play,Normal,From Throw In,False,True,False,False,False,False,False,False,False,True,pass,False,False,False,0.03203486
3930166,UEFA Euro,2024,2024-06-18,Portugal,Bruno Miguel Borges Fernandes,80,6,2,107.1,16.8,0,Blocked,Right Foot,Open Play,Normal,From Corner,True,False,False,False,False,False,False,False,False,True,pass,False,False,False,0.0076566194
3930166,UEFA Euro,2024,2024-06-18,Czech Republic,Petr Ševčík,80,56,2,106.1,44.5,0,Blocked,Left Foot,Open Play,Normal,From Throw In,False,True,False,False,False,False,False,False,False,True,pass,False,False,False,0.11256568
3930166,UEFA Euro,2024,2024-06-18,Czech Republic,Tomáš Souček,80,58,2,100.6,44.7,0,Off T,Left Foot,Open Play,Normal,From Throw In,False,True,False,False,False,False,False,False,False,False,,False,False,False,0.06547854
3930166,UEFA Euro,2024,2024-06-18,Portugal,Francisco Fernandes Conceição,91,11,2,115.7,36.1,1,Goal,Left Foot,Open Play,Normal,From Goal Kick,False,True,False,False,False,True,False,False,False,False,,False,False,False,0.59001094
3930167,UEFA Euro,2024,2024-06-19,Albania,Qazim Laçi,10,15,1,111.4,42.7,1,Goal,Head,Open Play,Normal,Regular Play,False,True,False,False,False,False,False,False,False,True,cross,True,False,False,0.15271324
3930167,UEFA Euro,2024,2024-06-19,Albania,Nedim Bajrami,14,26,1,106.7,25.1,0,Blocked,Right Foot,Open Play,Normal,From Free Kick,True,False,False,False,False,False,False,False,False,True,pass,False,False,False,0.042951755
3930167,UEFA Euro,2024,2024-06-19,Albania,Elseid Hysaj,15,7,1,97.8,46.2,0,Blocked,Left Foot,Open Play,Volley,From Corner,True,False,False,False,False,True,False,False,False,False,,False,False,False,0.026227653
3930167,UEFA Euro,2024,2024-06-19,Croatia,Mateo Kovačić,19,34,1,94.7,32.2,0,Blocked,Right Foot,Open Play,Normal,Regular Play,False,True,False,False,False,False,False,False,False,True,pass,False,False,False,0.02367818
3930167,UEFA Euro,2024,2024-06-19,Croatia,Marcelo Brozović,19,45,1,101.7,54.2,0,Off T,Right Foot,Open Play,Normal,Regular Play,False,True,False,False,False,False,False,False,False,True,pass,False,False,False,0.037039116
3930167,UEFA Euro,2024,2024-06-19,Croatia,Bruno Petković,25,56,1,111.9,40.4,0,Off T,Head,Open Play,Normal,From Free Kick,True,False,False,False,True,False,False,True,False,True,cross,True,False,False,0.15187249
3930167,UEFA Euro,2024,2024-06-19,Albania,Elseid Hysaj,28,46,1,102.8,44.5,0,Off T,Left Foot,Open Play,Half Volley,Regular Play,False,True,False,False,False,True,False,False,False,False,,False,False,False,0.07158221
3930167,UEFA Euro,2024,2024-06-19,Albania,Kristjan Asllani,30,28,1,106.4,34.7,0,Saved,Right Foot,Open Play,Normal,From Counter,False,True,False,False,False,True,False,False,False,False,,False,False,False,0.4143787
3930167,UEFA Euro,2024,2024-06-19,Croatia,Marcelo Brozović,37,53,1,87.8,29.0,0,Saved,Right Foot,Open Play,Normal,From Keeper,False,True,False,False,False,False,False,False,False,True,pass,False,False,False,0.012439796
3930167,UEFA Euro,2024,2024-06-19,Croatia,Lovro Majer,42,17,1,109.1,43.0,0,Blocked,Head,Open Play,Normal,From Throw In,False,True,False,False,False,False,False,True,False,True,cross,True,False,False,0.053446807
3930167,UEFA Euro,2024,2024-06-19,Albania,Jasir Asani,45,31,1,92.7,55.5,0,Blocked,Left Foot,Open Play,Normal,Regular Play,False,True,False,False,False,False,False,False,False,True,pass,False,False,False,0.013309195
3930167,UEFA Euro,2024,2024-06-19,Albania,Rey Manaj,45,34,1,109.1,39.2,0,Saved,Head,Open Play,Normal,Regular Play,False,True,False,False,False,False,False,False,False,True,cross,True,False,False,0.11167682
3930167,UEFA Euro,2024,2024-06-19,Croatia,Bruno Petković,46,15,2,111.9,35.4,0,Blocked,Head,Open Play,Normal,From Throw In,False,True,False,False,False,False,False,True,False,True,cross,True,False,False,0.053682253
3930167,UEFA Euro,2024,2024-06-19,Croatia,Luka Sučić,49,41,2,106.9,52.1,0,Saved,Left Foot,Open Play,Normal,From Free Kick,True,False,False,False,False,False,False,False,False,True,pass,False,False,False,0.05831094
3930167,UEFA Euro,2024,2024-06-19,Croatia,Mario Pašalić,50,4,2,114.6,45.6,0,Off T,Head,Open Play,Normal,From Free Kick,True,False,False,False,False,False,False,True,False,True,cross,True,False,False,0.09518195
3930167,UEFA Euro,2024,2024-06-19,Croatia,Mateo Kovačić,52,54,2,96.8,31.1,0,Saved,Right Foot,Open Play,Normal,Regular Play,False,True,False,False,False,False,False,False,False,True,pass,False,False,False,0.034642614
3930167,UEFA Euro,2024,2024-06-19,Croatia,Mario Pašalić,53,46,2,111.2,47.0,0,Off T,Head,Open Play,Normal,Regular Play,False,True,False,False,False,False,False,True,False,True,pass,False,False,False,0.08055008
3930167,UEFA Euro,2024,2024-06-19,Croatia,Bruno Petković,56,45,2,112.5,39.2,0,Blocked,Head,Open Play,Normal,From Throw In,False,True,False,False,False,False,False,True,False,True,cross,True,False,False,0.14854461
3930167,UEFA Euro,2024,2024-06-19,Croatia,Josip Šutalo,57,14,2,117.2,36.5,0,Off T,Head,Open Play,Normal,From Corner,True,False,False,False,False,False,False,False,False,True,pass,False,False,False,0.27776286
3930167,UEFA Euro,2024,2024-06-19,Croatia,Luka Modrić,58,54,2,95.5,50.4,0,Blocked,Right Foot,Open Play,Normal,Regular Play,False,True,False,False,False,True,False,False,False,False,,False,False,False,0.027270537
3930167,UEFA Euro,2024,2024-06-19,Croatia,Ivan Perišić,60,18,2,93.8,28.3,0,Saved,Left Foot,Open Play,Normal,Regular Play,False,True,False,False,False,False,False,False,False,True,pass,False,False,False,0.019084653
3930167,UEFA Euro,2024,2024-06-19,Albania,Kristjan Asllani,62,47,2,97.9,33.3,0,Saved,Right Foot,Open Play,Normal,From Free Kick,True,False,False,False,False,False,False,False,False,True,pass,False,False,False,0.047146343
3930167,UEFA Euro,2024,2024-06-19,Albania,Nedim Bajrami,66,7,2,102.5,50.5,0,Off T,Right Foot,Open Play,Normal,From Counter,False,True,False,False,False,False,False,False,False,True,pass,False,False,False,0.067161754
3930167,UEFA Euro,2024,2024-06-19,Croatia,Mario Pašalić,68,9,2,113.6,43.1,0,Off T,Head,Open Play,Normal,Regular Play,False,True,False,False,False,False,False,True,False,True,cross,True,False,False,0.103066094
3930167,UEFA Euro,2024,2024-06-19,Albania,Taulant Sulejmanov,72,54,2,92.4,34.4,0,Saved,Right Foot,Open Play,Normal,Regular Play,False,True,False,False,False,False,False,False,False,False,,False,False,False,0.03424818
3930167,UEFA Euro,2024,2024-06-19,Croatia,Andrej Kramarić,73,19,2,107.3,33.5,1,Goal,Right Foot,Open Play,Normal,From Keeper,False,True,False,False,False,False,False,False,False,True,through_ball,False,True,False,0.17964375
3930167,UEFA Euro,2024,2024-06-19,Croatia,Luka Sučić,75,44,2,111.7,38.8,0,Blocked,Left Foot,Open Play,Normal,Regular Play,False,True,False,False,False,True,False,False,False,True,pass,False,False,False,0.23861712
3930167,UEFA Euro,2024,2024-06-19,Croatia,Ante Budimir,79,12,2,105.9,35.7,0,Saved,Left Foot,Open Play,Normal,From Free Kick,True,False,False,False,False,False,False,False,False,False,,False,False,False,0.11424082
3930167,UEFA Euro,2024,2024-06-19,Croatia,Luka Modrić,87,39,2,95.3,47.0,0,Off T,Right Foot,Open Play,Normal,From Free Kick,True,False,False,False,False,False,False,False,False,True,pass,False,False,False,0.047361944
3930167,UEFA Euro,2024,2024-06-19,Croatia,Martin Baturina,88,20,2,112.1,23.1,0,Saved,Right Foot,Open Play,Normal,From Goal Kick,False,True,False,False,False,False,False,False,False,False,,False,False,False,0.018151348
3930167,UEFA Euro,2024,2024-06-19,Albania,Arbër Hoxha,89,5,2,96.3,46.2,0,Saved,Right Foot,Open Play,Normal,From Keeper,False,True,False,False,False,False,False,False,False,True,pass,False,False,False,0.03468018
3930167,UEFA Euro,2024,2024-06-19,Albania,Mirlind Daku,92,29,2,110.2,36.4,0,Blocked,Right Foot,Open Play,Normal,Regular Play,False,True,False,False,False,True,False,False,False,True,pass,False,False,False,0.13273408
3930167,UEFA Euro,2024,2024-06-19,Albania,Klaus Gjasula,94,23,2,108.0,40.2,1,Goal,Left Foot,Open Play,Normal,From Throw In,False,True,False,False,False,True,False,False,False,False,,False,False,False,0.11446814
3930167,UEFA Euro,2024,2024-06-19,Albania,Klaus Gjasula,96,34,2,99.3,39.6,0,Blocked,Right Foot,Open Play,Normal,Regular Play,False,True,False,False,False,True,False,False,False,True,pass,False,False,False,0.062581755
3930167,UEFA Euro,2024,2024-06-19,Croatia,Mateo Kovačić,98,0,2,103.2,30.4,0,Saved,Left Foot,Open Play,Normal,Regular Play,False,True,False,False,False,False,False,False,False,True,pass,False,False,False,0.08401197
3930168,UEFA Euro,2024,2024-06-19,Hungary,Roland Sallai,0,15,1,113.3,35.8,0,Saved,Right Foot,Open Play,Half Volley,Regular Play,False,True,False,False,False,True,False,False,False,False,,False,False,False,0.43428022
3930168,UEFA Euro,2024,2024-06-19,Germany,Kai Havertz,4,4,1,101.1,50.7,0,Saved,Left Foot,Open Play,Normal,Regular Play,False,True,False,False,False,False,False,False,False,True,pass,False,False,False,0.0723028
3930168,UEFA Euro,2024,2024-06-19,Hungary,Bendegúz Bolla,5,57,1,109.3,54.7,0,Blocked,Right Foot,Open Play,Half Volley,From Corner,True,False,False,False,False,True,False,False,False,False,,False,False,False,0.042028096
3930168,UEFA Euro,2024,2024-06-19,Germany,Kai Havertz,10,50,1,114.9,48.7,0,Saved,Left Foot,Open Play,Half Volley,From Throw In,False,True,False,False,False,False,False,False,False,True,pass,False,False,False,0.17632313
3930168,UEFA Euro,2024,2024-06-19,Germany,Robert Andrich,11,35,1,109.2,48.8,0,Blocked,Right Foot,Open Play,Volley,From Corner,True,False,False,False,False,True,False,False,False,True,pass,False,False,False,0.058733784
3930168,UEFA Euro,2024,2024-06-19,Hungary,Roland Sallai,14,24,1,101.3,38.3,0,Blocked,Right Foot,Open Play,Normal,Regular Play,False,True,False,False,False,False,False,False,False,True,cross,True,False,False,0.060010985
